id,year,Hispanic,Female,Grades,tobacco,alcohol,mj,sibsmoke,sibdrink,adultdrink,year_value,present,school,has_sib,exposure_smoke,exposure_drink,exposure_mj
252,4,1,0,4.5,0,0,1,0,0,0,2013,1,112,1,0,0,0
253,1,1,1,4,0,1,0,0,0,0,2010,1,112,1,-1,-1,-1
253,4,1,1,4.5,0,1,0,0,0,1,2013,1,112,1,0,0,0
254,2,1,1,5,0,0,0,0,0,0,2011,1,112,1,0,0.333333333333333,0
254,4,1,1,5,0,0,0,0,0,0,2013,1,112,1,0,0,0
255,1,1,0,4.5,0,0,0,0,0,1,2010,1,112,1,-1,-1,-1
255,2,1,0,4.5,0,0,0,0,0,1,2011,1,112,1,0.333333333333333,1,0.333333333333333
256,2,1,1,4.5,0,0,0,0,0,0,2011,1,112,1,0,0.5,0
256,4,1,1,4.5,0,0,0,0,1,0,2013,1,112,1,0,0,0
257,1,1,1,2.5,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
257,2,1,1,3.5,0,1,0,0,0,0,2011,1,112,1,0,0,0
257,4,1,1,4.5,0,1,0,0,1,0,2013,1,112,1,0,0,0
258,1,1,0,4,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
258,2,1,0,4.5,0,0,0,0,0,0,2011,1,112,1,0.5,1,0.5
258,4,1,0,3.5,1,1,1,1,1,0,2013,1,112,1,0,0,0
259,1,1,0,5,0,0,0,0,0,1,2010,1,112,1,-1,-1,-1
259,2,1,0,5,0,0,0,0,0,0,2011,1,112,1,0.5,0,0
259,4,1,0,5,0,0,0,1,0,0,2013,1,112,1,0,0,0
261,1,0,1,4,0,0,0,1,0,0,2010,1,112,1,-1,-1,-1
261,2,0,1,3.5,0,0,0,1,0,0,2011,1,112,1,0.25,0.25,0.25
261,4,0,1,4,1,1,1,1,1,1,2013,1,112,1,0,0,0
262,1,0,0,3.5,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
262,4,0,0,3.5,0,0,0,0,0,0,2013,1,112,1,0,0,0
263,2,1,1,5,0,0,0,0,0,0,2011,1,112,1,0.363636363636364,0.545454545454545,0.272727272727273
263,4,1,1,5,0,1,0,0,1,1,2013,1,112,1,0,0,0
265,1,1,1,2.5,0,1,1,1,0,1,2010,1,112,1,-1,-1,-1
265,4,1,1,3.5,1,1,1,0,0,1,2013,1,112,1,0,0,0
266,1,1,1,4.5,0,1,0,0,0,1,2010,1,112,1,-1,-1,-1
266,2,1,1,4.5,0,1,0,0,0,1,2011,1,112,1,0.25,0.5,0.25
266,4,1,1,4.5,0,1,0,0,0,1,2013,1,112,1,0,0,0
267,1,1,1,4.5,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
267,2,1,1,4.5,0,0,0,0,0,0,2011,1,112,1,0,0.2,0
267,4,1,1,4.5,0,0,0,0,0,1,2013,1,112,1,0,0,0
268,1,1,1,3,0,1,0,0,0,1,2010,1,112,1,-1,-1,-1
268,2,1,1,3,0,1,0,0,0,0,2011,1,112,1,0,0,0
268,4,1,1,4.5,0,1,0,0,1,0,2013,1,112,1,0,0,0
269,1,0,1,4.5,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
269,2,0,1,4.5,0,0,0,0,0,0,2011,1,112,1,0,0,0
270,1,0,0,4.5,0,0,0,0,0,1,2010,1,112,1,-1,-1,-1
270,2,0,0,3.5,0,0,0,0,0,0,2011,1,112,1,0,0.5,0.25
270,4,0,0,3.5,1,1,1,1,0,1,2013,1,112,1,0,0,0
271,1,1,1,5,0,1,0,1,0,0,2010,1,112,1,-1,-1,-1
271,2,1,1,4.5,0,1,0,1,0,0,2011,1,112,1,0,0,0
271,4,1,1,5,0,1,0,1,1,0,2013,1,112,1,0,0,0
272,1,1,1,4.5,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
272,2,1,1,4.5,0,0,0,0,0,1,2011,1,112,1,0,0.25,0.25
273,1,0,0,5,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
273,2,0,1,5,0,0,0,0,0,0,2011,1,112,1,0.0909090909090909,0.0909090909090909,0.0909090909090909
273,4,0,1,5,0,0,0,0,0,0,2013,1,112,1,0,0,0
274,1,0,0,3.5,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
274,4,0,0,3.5,0,1,0,0,0,0,2013,1,112,1,0,0,0
275,1,0,1,4.75,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
275,2,0,1,5,0,0,0,0,0,0,2011,1,112,1,0,0,0
275,4,0,1,4.5,0,0,0,0,1,1,2013,1,112,1,0,0,0
276,1,0,0,1.5,0,1,0,0,0,1,2010,1,112,1,-1,-1,-1
276,2,0,0,2,1,1,0,0,0,1,2011,1,112,1,0.5,0.5,0.5
276,4,0,0,3.5,1,1,1,0,0,1,2013,1,112,1,0,0,0
279,1,1,1,3.5,0,1,0,1,0,0,2010,1,112,1,-1,-1,-1
279,2,1,1,3,0,1,0,0,0,0,2011,1,112,1,0.333333333333333,0.333333333333333,0.333333333333333
279,4,1,1,3.5,0,1,0,0,1,0,2013,1,112,1,0,0,0
280,1,0,0,4.5,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
280,2,0,0,4.5,0,0,0,0,0,0,2011,1,112,1,0,0,0
280,4,0,0,4.5,0,0,0,0,0,1,2013,1,112,1,0,0,0
281,1,0,1,5,0,0,0,0,0,1,2010,1,112,1,-1,-1,-1
281,2,0,1,5,0,1,0,0,0,0,2011,1,112,1,0.125,0.125,0.125
281,4,0,1,4.5,0,1,0,0,0,0,2013,1,112,1,0,0,0
282,1,0,1,4.5,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
282,2,0,1,4.5,1,1,0,0,0,0,2011,1,112,1,0,0,0
282,4,0,1,3.5,1,1,0,0,0,0,2013,1,112,1,0,0,0
284,1,0,1,5,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
284,4,0,1,4.5,0,0,0,0,0,0,2013,1,112,1,0,0,0
285,1,0,1,5,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
285,2,0,1,5,0,0,0,0,0,0,2011,1,112,1,0,0,0
285,4,0,1,4.5,0,0,0,0,0,0,2013,1,112,1,0,0,0
286,1,1,1,3.5,0,0,0,0,0,0,2010,1,112,1,-1,-1,-1
286,2,1,1,4.5,0,0,0,0,0,1,2011,1,112,1,0.25,0.25,0
286,4,1,1,4.5,0,1,0,0,0,0,2013,1,112,1,0,0,0
287,2,1,0,4,0,0,0,0,0,0,2011,1,113,1,0,0.333333333333333,0.333333333333333
287,3,1,0,4.5,0,0,0,0,0,0,2012,1,113,1,0,0,0
287,4,1,0,3.5,0,0,0,0,0,0,2013,1,113,1,0,0.5,0.166666666666667
289,1,1,1,3.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
289,2,1,1,3.5,0,0,0,1,0,1,2011,1,113,1,1,1,1
289,3,1,1,4.5,0,0,0,0,0,0,2012,1,113,1,0.666666666666667,0.666666666666667,0.666666666666667
289,4,1,1,4,0,0,0,0,0,1,2013,1,113,1,0.333333333333333,0.5,0.5
290,1,1,0,3.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
290,2,1,0,2.5,0,0,0,0,0,0,2011,1,113,1,0,0,0
290,3,1,0,1.5,0,0,0,0,0,0,2012,1,113,1,0,0,0
290,4,1,0,3.5,0,0,0,0,0,0,2013,1,113,1,0.75,0.75,0.75
292,1,0,0,4,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
292,2,0,0,4,0,0,0,0,0,1,2011,1,113,1,0.5,0.5,0.5
292,3,0,0,4.5,0,0,0,0,0,0,2012,1,113,1,0.5,0.5,0.5
292,4,0,0,4.5,0,0,0,0,0,0,2013,1,113,1,0,0,0
293,2,1,1,4.5,0,1,0,0,0,1,2011,1,113,1,0,0.666666666666667,0.333333333333333
293,3,1,1,4,0,1,1,0,0,1,2012,1,113,1,0.4,0.6,0.6
293,4,1,1,3.5,0,1,1,0,1,1,2013,1,113,1,0.666666666666667,1,0.666666666666667
294,2,1,1,4.5,0,1,1,1,0,0,2011,1,113,1,0,0.25,0.25
294,3,1,1,3.5,0,1,1,0,0,0,2012,1,113,1,0.666666666666667,1,1
294,4,1,1,3.5,0,1,1,0,0,0,2013,1,113,1,0,0,0
295,1,1,0,3,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
295,2,1,0,3,0,1,0,0,0,1,2011,1,113,1,0,0.5,0.5
295,3,1,0,3.5,0,1,0,0,0,0,2012,1,113,1,0,0.2,0
295,4,1,0,3.5,0,1,0,0,0,0,2013,1,113,1,0.444444444444444,0.555555555555556,0.333333333333333
296,1,1,1,4.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
296,2,1,1,5,0,0,0,0,0,0,2011,1,113,1,0,0.666666666666667,0
296,4,1,1,3.5,1,1,1,0,0,0,2013,1,113,1,0,0,0
297,3,1,1,3.5,1,1,0,0,0,0,2012,1,113,1,0,0,0
297,4,1,1,3.5,1,1,1,0,0,0,2013,1,113,1,0.375,0.875,0.375
298,1,1,1,3.5,0,0,0,0,0,1,2010,1,113,1,-1,-1,-1
298,2,1,1,2.5,0,0,0,0,0,0,2011,1,113,1,0.75,0.75,0.75
298,3,1,1,3.5,0,0,0,0,0,0,2012,1,113,1,0.333333333333333,0.333333333333333,0.333333333333333
298,4,1,1,4.5,0,0,0,0,0,0,2013,1,113,1,0.5,0.5,0.666666666666667
300,1,0,1,3.5,0,1,0,0,0,1,2010,1,113,1,-1,-1,-1
300,2,0,1,3,0,1,0,0,0,1,2011,1,113,1,0,0,0
300,3,0,1,3,0,1,0,0,0,1,2012,1,113,1,0,0,0
300,4,0,1,3,0,1,0,0,0,1,2013,1,113,1,0,0,0
301,3,1,1,2.5,0,0,0,0,0,0,2012,1,113,1,0,0,0
301,4,1,1,3.5,0,0,0,0,0,0,2013,1,113,1,0.285714285714286,0.714285714285714,0.428571428571429
302,1,1,1,3.5,0,0,0,0,0,1,2010,1,113,1,-1,-1,-1
302,2,1,1,2.5,0,0,0,0,0,0,2011,1,113,1,0.25,0.75,0.25
302,3,1,1,3.5,0,1,0,0,0,1,2012,1,113,1,0,0,0
302,4,1,1,3.5,0,1,0,0,0,1,2013,1,113,1,0.333333333333333,0.666666666666667,0.333333333333333
304,3,1,1,2.5,0,0,0,0,0,0,2012,1,113,1,0,0,0
304,4,1,1,2.5,0,1,1,0,0,0,2013,1,113,1,1,1,1
305,1,1,0,4.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
305,2,1,0,3.5,0,0,0,0,0,0,2011,1,113,1,0,0,0
305,4,1,0,3.5,0,0,1,0,0,0,2013,1,113,1,0,0,0
306,1,1,0,4.5,0,1,0,0,0,0,2010,1,113,1,-1,-1,-1
306,2,1,0,4.5,0,1,0,0,0,0,2011,1,113,1,0,0.2,0.4
306,3,1,0,4,0,1,0,0,0,0,2012,1,113,1,0,0,0
306,4,1,0,4.5,0,1,1,0,1,0,2013,1,113,1,0,0,0
307,1,1,0,3.5,0,1,0,0,0,0,2010,1,113,1,-1,-1,-1
307,2,1,0,4.5,0,1,0,0,0,0,2011,1,113,1,0,0.666666666666667,0.166666666666667
307,3,1,0,4,0,1,0,0,0,0,2012,1,113,1,0,0.625,0.125
307,4,1,0,3.5,0,1,0,0,0,0,2013,1,113,1,0,0.8,0
308,1,1,1,4,0,1,0,0,0,1,2010,1,113,1,-1,-1,-1
308,2,1,1,3.83333333333333,0,1,0,0,0,1,2011,1,113,1,0,0,0
308,3,1,1,3.5,0,1,0,0,0,1,2012,1,113,1,0.333333333333333,1,0.333333333333333
308,4,1,1,4,0,1,1,0,0,1,2013,1,113,1,0,0,0
309,1,1,0,3.5,0,1,0,0,0,1,2010,1,113,1,-1,-1,-1
309,2,1,0,4.5,0,1,0,0,0,1,2011,1,113,1,0,1,0
309,3,1,0,4.5,0,1,0,0,0,1,2012,1,113,1,0.166666666666667,0.5,0
309,4,1,0,3.5,0,1,1,0,1,1,2013,1,113,1,0.1,0.8,0.2
310,3,1,1,2.5,0,0,0,1,0,0,2012,1,113,1,0,0,0
310,4,1,1,3.5,0,1,0,1,1,1,2013,1,113,1,0.5,0.5,0.5
311,1,1,1,4,0,1,0,0,0,0,2010,1,113,1,-1,-1,-1
311,2,1,1,3.5,0,1,0,0,0,0,2011,1,113,1,0,0,0
311,3,1,1,4,0,1,0,0,0,0,2012,1,113,1,0,0,0
311,4,1,1,4.5,0,1,0,0,1,0,2013,1,113,1,0.25,0.5,0.375
312,1,0,0,5,0,0,0,0,0,1,2010,1,113,1,-1,-1,-1
312,2,0,0,5,0,0,0,0,0,1,2011,1,113,1,0,0.5,0
312,4,0,0,4.5,0,1,0,0,0,0,2013,1,113,1,0,0,0
313,1,1,1,3.5,0,1,0,0,0,1,2010,1,113,1,-1,-1,-1
313,2,1,1,3.5,0,1,0,0,0,1,2011,1,113,1,0.333333333333333,0.333333333333333,0.166666666666667
313,3,1,1,4,0,1,0,0,0,1,2012,1,113,1,0.25,0.25,0.25
313,4,1,1,3.5,0,1,1,0,1,1,2013,1,113,1,0.4,0.6,0.4
314,1,1,0,3.5,0,1,1,0,0,1,2010,1,113,1,-1,-1,-1
314,2,1,0,3,0,1,1,0,0,1,2011,1,113,1,0.666666666666667,1,0.333333333333333
314,3,1,0,3,0,1,1,0,0,1,2012,1,113,1,0,0.666666666666667,0
314,4,1,0,3.5,0,1,1,0,1,1,2013,1,113,1,0.285714285714286,0.714285714285714,0.285714285714286
316,1,1,1,5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
316,2,1,1,4.5,0,0,0,0,0,0,2011,1,113,1,0,0,0
316,3,1,1,4.5,0,0,0,0,0,0,2012,1,113,1,0,0,0
316,4,1,1,4.5,0,0,0,0,0,0,2013,1,113,1,0,0,0
317,3,1,0,2,0,1,1,0,0,0,2012,1,113,1,0,0,0
317,4,1,0,2.5,1,1,1,0,1,0,2013,1,113,1,0.5,0.5,0.5
318,1,1,0,3.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
318,3,1,0,3.5,0,1,1,0,0,1,2012,1,113,1,0,0,0
318,4,1,0,3,0,1,1,0,0,1,2013,1,113,1,0.5,0.75,0.5
319,1,1,1,4.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
319,2,1,1,4.5,1,0,0,0,0,0,2011,1,113,1,0,0,0
319,3,1,1,5,1,1,0,0,0,0,2012,1,113,1,0.5,0.5,0.5
319,4,1,1,5,1,1,0,0,0,0,2013,1,113,1,0.125,0.375,0
320,1,1,0,4.5,1,1,0,0,0,1,2010,1,113,1,-1,-1,-1
320,3,1,0,3.5,1,1,0,0,0,0,2012,1,113,1,0.4,0.6,0.6
320,4,1,0,3.5,1,1,0,0,0,0,2013,1,113,1,0.153846153846154,0.538461538461538,0.307692307692308
322,3,1,1,3.5,0,0,0,0,0,0,2012,1,113,1,0,0,0
322,4,1,1,2.5,0,0,0,0,0,0,2013,1,113,1,0.333333333333333,0.333333333333333,0.333333333333333
323,1,1,0,4,0,0,0,0,0,1,2010,1,113,1,-1,-1,-1
323,2,1,0,4.5,0,0,0,0,0,1,2011,1,113,1,0,0.5,0
323,3,1,0,4,0,0,0,0,0,1,2012,1,113,1,0,0.5,0
323,4,1,0,3.5,0,0,0,0,0,1,2013,1,113,1,0,0.5,0
324,1,1,0,4,0,0,0,0,0,1,2010,1,113,1,-1,-1,-1
324,2,1,0,3.5,0,1,0,0,0,1,2011,1,113,1,0.25,0.5,0.5
324,4,1,0,3.5,0,1,1,1,1,1,2013,1,113,1,0.428571428571429,0.714285714285714,0.428571428571429
325,2,1,1,3,0,0,0,0,0,1,2011,1,113,1,0.333333333333333,1,0.333333333333333
325,3,1,1,3.5,0,1,0,0,0,1,2012,1,113,1,0.333333333333333,0.666666666666667,0.333333333333333
325,4,1,1,3.5,0,1,0,0,1,1,2013,1,113,1,0.285714285714286,0.571428571428571,0.285714285714286
326,1,1,1,5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
326,2,1,1,5,0,0,0,0,0,1,2011,1,113,1,0.333333333333333,0.5,0.333333333333333
326,3,1,1,5,0,0,0,0,0,1,2012,1,113,1,0.25,0.5,0.25
326,4,1,1,5,0,0,0,0,0,1,2013,1,113,1,0.2,0.7,0.3
328,1,1,1,4.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
328,2,1,1,4.5,0,0,0,0,0,0,2011,1,113,1,0.333333333333333,0.333333333333333,0
328,3,1,1,3.5,0,0,0,0,0,0,2012,1,113,1,0.222222222222222,0.444444444444444,0.111111111111111
328,4,1,1,3,0,0,0,0,0,0,2013,1,113,1,0.2,0.5,0.1
329,1,1,1,2.5,0,0,0,0,0,1,2010,1,113,1,-1,-1,-1
329,2,1,1,2.5,0,0,0,0,0,0,2011,1,113,1,0.5,0.5,0.5
329,3,1,1,3.5,0,0,0,0,0,0,2012,1,113,1,0.5,0.5,0.5
329,4,1,1,4.5,0,0,0,0,0,0,2013,1,113,0,0.4,0.6,0.4
330,1,1,1,2,0,1,1,0,0,0,2010,1,113,0,-1,-1,-1
330,4,1,1,2,0,1,1,0,0,0,2013,1,113,0,0,0,0
331,1,1,1,3,0,1,1,0,0,1,2010,1,113,1,-1,-1,-1
331,2,1,1,3,0,1,1,0,0,0,2011,1,113,1,0,0.4,0
331,4,1,1,4,0,1,1,0,0,1,2013,1,113,1,0,0,0
332,1,1,1,4,0,0,0,0,0,1,2010,1,113,1,-1,-1,-1
332,2,1,1,4.5,0,0,0,0,0,1,2011,1,113,1,0.5,1,0.25
332,3,1,1,4.5,0,0,0,0,0,1,2012,1,113,1,1,1,0.666666666666667
333,1,1,1,4.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
333,2,1,1,4.5,0,0,0,0,0,0,2011,1,113,1,0,0.666666666666667,0.333333333333333
333,4,1,1,4.5,0,0,0,0,0,0,2013,1,113,1,0,0,0
334,2,1,1,3,0,0,0,1,0,1,2011,1,113,1,0,0.333333333333333,0
334,3,1,1,4,0,1,0,1,0,1,2012,1,113,1,0,0.333333333333333,0.166666666666667
334,4,1,1,3.5,0,1,0,0,0,1,2013,1,113,1,0.222222222222222,0.777777777777778,0.222222222222222
335,1,0,1,4.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
335,2,0,1,4.5,0,0,0,1,0,0,2011,1,113,1,0,0.25,0
335,3,0,1,3.5,0,0,0,0,0,0,2012,1,113,1,0,0.25,0
335,4,0,1,4,0,0,0,0,0,0,2013,1,113,1,0,0.333333333333333,0
336,1,1,0,2.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
336,2,1,0,3,0,0,0,0,0,0,2011,1,113,1,0,0,0
336,3,1,0,3,0,0,1,0,0,0,2012,1,113,1,0,0,0
337,2,1,0,3.5,0,0,0,0,0,0,2011,1,113,1,0,0.428571428571429,0.142857142857143
337,3,1,0,3.5,0,0,0,0,0,0,2012,1,113,1,0,0.666666666666667,0.333333333333333
337,4,1,0,3.5,0,1,1,0,0,1,2013,1,113,1,0.333333333333333,0.666666666666667,0.5
338,1,0,0,4,0,0,0,0,0,1,2010,1,113,1,-1,-1,-1
338,2,0,0,3.5,0,0,0,0,0,1,2011,1,113,1,0.25,0.5,0
338,4,0,0,4,0,1,1,0,1,0,2013,1,113,1,0,0,0
340,2,1,1,4.5,0,1,1,0,0,0,2011,1,113,1,0,0,0
340,4,1,1,3.5,1,1,1,0,0,0,2013,1,113,1,1,1,1
342,1,1,1,4.5,0,0,0,0,0,1,2010,1,113,1,-1,-1,-1
342,2,1,1,5,0,0,0,0,0,0,2011,1,113,1,0.333333333333333,0.333333333333333,0.333333333333333
342,4,1,1,3,0,0,0,0,0,1,2013,1,113,1,0,0,0
343,3,1,1,4.5,0,1,0,0,0,0,2012,1,113,1,0,0,0
343,4,1,1,4,0,1,0,0,0,1,2013,1,113,1,0,1,0.5
344,1,1,1,3.5,0,1,0,0,0,1,2010,1,113,1,-1,-1,-1
344,2,1,1,3.5,0,1,0,0,0,1,2011,1,113,1,0,1,0
344,3,1,1,3.5,0,1,0,0,0,1,2012,1,113,1,0,1,0
344,4,1,1,4,1,1,1,0,0,1,2013,1,113,1,0.5,1,1
345,1,1,1,4.5,0,1,1,0,0,1,2010,1,113,1,-1,-1,-1
345,2,1,1,4.5,0,1,1,0,0,1,2011,1,113,1,0.4,1,0.6
345,3,1,1,4.5,0,1,1,0,0,0,2012,1,113,1,0.5,0.5,0.5
346,1,1,0,5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
346,2,1,0,3.5,0,0,0,0,0,0,2011,1,113,1,0,0,0
346,3,1,0,4.5,0,0,0,0,0,0,2012,1,113,1,0,0,0
346,4,1,0,4.5,0,0,0,0,1,0,2013,1,113,1,1,1,1
347,1,1,1,4.5,1,1,0,0,0,1,2010,1,113,1,-1,-1,-1
347,2,1,1,4.5,1,1,0,0,0,1,2011,1,113,1,0,0,0
347,4,1,1,3.5,1,1,1,0,1,1,2013,1,113,1,0,0,0
348,1,0,0,3.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
348,3,0,0,3.5,0,0,0,0,0,1,2012,1,113,1,0.333333333333333,1,0.666666666666667
348,4,0,0,3.5,0,1,0,1,1,0,2013,1,113,1,0.5,1,0
349,1,1,0,2.5,0,1,0,0,0,1,2010,1,113,1,-1,-1,-1
349,2,1,0,1.5,0,1,0,0,0,1,2011,1,113,1,0,0,0
349,3,1,0,3.5,0,1,1,0,0,1,2012,1,113,1,0,0,0
349,4,1,0,2.5,0,1,1,0,1,0,2013,1,113,1,1,1,1
350,2,1,0,3.5,0,0,0,1,0,1,2011,1,113,1,0.25,0.5,0.5
350,3,1,0,3.5,0,1,0,0,0,1,2012,1,113,1,0,0.5,0
350,4,1,0,3.5,0,1,0,0,1,1,2013,1,113,1,0.6,0.8,0.8
351,1,1,0,3.5,0,0,0,1,0,0,2010,1,113,1,-1,-1,-1
351,2,1,0,3.5,1,1,0,0,0,1,2011,1,113,1,0,0,0
351,4,1,0,3.5,1,1,1,0,0,1,2013,1,113,1,0,0.5,0
352,3,1,0,3,0,1,1,0,0,0,2012,1,113,1,0,0,0
352,4,1,0,2.5,0,1,1,0,1,0,2013,1,113,1,0,0,0
353,3,1,0,5,0,1,0,0,0,1,2012,1,113,1,0,0,0
353,4,1,0,4.5,0,1,1,0,0,1,2013,1,113,1,0,0.333333333333333,0.333333333333333
354,2,1,1,4,1,1,0,0,0,1,2011,1,113,1,0,0,0
354,4,1,1,3,1,1,1,0,1,1,2013,1,113,1,0,0,0
355,1,1,1,3.5,0,1,0,0,0,1,2010,1,113,1,-1,-1,-1
355,2,1,1,3.5,0,1,0,1,0,1,2011,1,113,1,0,0.666666666666667,0
355,4,1,1,3.5,1,1,1,0,0,1,2013,1,113,1,0.166666666666667,0.666666666666667,0.333333333333333
356,1,1,1,3.83333333333333,0,1,0,0,0,1,2010,1,113,1,-1,-1,-1
356,2,1,1,3,0,1,0,0,0,1,2011,1,113,1,0.5,0.75,0.25
356,3,1,1,4.5,0,1,1,0,0,1,2012,1,113,1,0,0.333333333333333,0
356,4,1,1,4,0,1,1,0,1,1,2013,1,113,1,0.2,0.6,0.2
357,1,1,0,4.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
357,2,1,0,4.5,0,0,0,0,0,0,2011,1,113,1,0,0.5,0.166666666666667
357,3,1,0,5,0,0,0,0,0,0,2012,1,113,1,0,1,0.333333333333333
357,4,1,0,5,0,0,1,0,0,0,2013,1,113,1,0.2,0.7,0.1
358,1,1,1,3.5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
358,2,1,1,3.5,0,0,0,0,0,0,2011,1,113,1,0,0,0
358,3,1,1,4,0,1,0,0,0,1,2012,1,113,1,0,0.25,0
358,4,1,1,3.5,0,1,0,0,0,0,2013,1,113,1,0.555555555555556,0.444444444444444,0.555555555555556
360,1,0,1,5,0,0,0,0,0,0,2010,1,113,1,-1,-1,-1
360,2,0,1,5,0,0,0,0,0,0,2011,1,113,1,0,1,0
360,3,0,1,5,0,0,0,0,0,0,2012,1,113,1,0,1,0
360,4,0,1,5,0,0,0,0,0,0,2013,1,113,1,1,1,1
361,1,1,1,4.5,0,1,0,0,0,1,2010,1,113,1,-1,-1,-1
361,2,1,1,3.5,0,1,0,0,0,1,2011,1,113,1,0,0,0
361,3,1,1,3.5,0,1,0,0,0,0,2012,1,113,1,0,0,0
361,4,1,1,3.5,0,1,0,0,0,1,2013,1,113,1,0,1,0.5
362,1,1,1,3.5,0,1,0,0,0,0,2010,1,113,1,-1,-1,-1
362,2,1,1,3.5,0,1,0,0,0,1,2011,1,113,1,0,1,0
